chunk_index,entry_threshold,exit_threshold,total_return_pct,avg_return_pct,num_trades,timestamp
63,1.4862591475248337,-1.253094820305705,-0.02,-0.02,1,2021-01-05 04:02:27
64,1.686259150505066,-1.4530948232859373,-0.02,-0.02,1,2021-01-05 04:06:08
65,1.8862591534852982,-1.592308996245265,-0.02,-0.02,1,2021-01-05 04:09:14
66,1.686259150505066,-1.7923089992254972,-0.02,-0.02,1,2021-01-05 04:10:19
67,1.7875040918588638,-1.7130299713462591,-0.02,-0.02,1,2021-01-05 04:11:14
68,1.5875040888786316,-1.9130299743264914,-0.02,-0.02,1,2021-01-05 04:12:14
69,1.5176828727126122,-1.7130299713462591,0.0,0.0,0,2021-01-05 04:13:19
70,1.7176828756928444,-1.9130299743264914,-0.07721725470811379,-0.00857969496756819,9,2021-01-05 04:14:29
71,1.5176828727126122,-1.7130299713462591,-0.23623802544926847,-0.033748289349895495,7,2021-01-05 04:15:12
72,1.7176828756928444,-1.9130299743264914,-0.02,-0.02,1,2021-01-05 04:15:42
73,1.9176828786730766,-2.1130299773067236,0.0,0.0,0,2021-01-05 04:16:29
74,2.117682881653309,-1.9130299743264914,0.0,0.0,0,2021-01-05 04:17:16
75,1.9176828786730766,-1.9492735918611288,-0.02,-0.02,1,2021-01-05 04:20:09
76,2.117682881653309,-2.1200657542794943,-0.02,-0.02,1,2021-01-05 04:23:39
77,1.9176828786730766,-2.3200657572597265,-0.02,-0.02,1,2021-01-05 04:24:51
78,2.117682881653309,-2.1200657542794943,0.0,0.0,0,2021-01-05 04:26:37
79,1.9176828786730766,-1.920065751299262,0.0,0.0,0,2021-01-05 04:28:28
80,2.117682881653309,-1.7200657483190298,0.0,0.0,0,2021-01-05 04:30:40
81,2.317682884633541,-1.6446741875261068,-0.02,-0.02,1,2021-01-05 04:33:39
82,2.117682881653309,-1.844674190506339,0.0,0.0,0,2021-01-05 04:36:50
83,2.317682884633541,-1.8102658111602068,0.0,0.0,0,2021-01-05 04:40:05
84,2.5176828876137733,-2.010265814140439,0.0,0.0,0,2021-01-05 04:43:45
85,2.317682884633541,-2.2102658171206713,0.0,0.0,0,2021-01-05 04:48:12
86,2.117682881653309,-2.4102658201009035,-0.02,-0.02,1,2021-01-05 04:53:47
87,1.9176828786730766,-2.6102658230811357,0.0,0.0,0,2021-01-05 04:56:28
88,2.117682881653309,-2.4102658201009035,0.0,0.0,0,2021-01-05 04:58:09
89,2.317682884633541,-2.2102658171206713,0.0,0.0,0,2021-01-05 05:00:14
90,2.117682881653309,-2.1716409865766764,0.0,0.0,0,2021-01-05 05:02:37
91,2.317682884633541,-2.3716409895569086,0.0,0.0,0,2021-01-05 05:04:17
92,2.117682881653309,-2.189162904396653,0.0,0.0,0,2021-01-05 05:05:53
93,2.317682884633541,-1.989162901416421,0.0,0.0,0,2021-01-05 05:08:45
94,2.5176828876137733,-2.189162904396653,0.0,0.0,0,2021-01-05 05:12:38
